codigo,nombre,ingredientes,categoria,cats,etiqueta,beneficios,avisos,contenido,precioPublico,precioPúblico_K,precioMayoreo,precioMayoreo_K,precioDistribuidor,precioDistribuidor_K,Imagen,cantidadArticulos
104060,Avena con manzanilla,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Avena, Manzanilla Aceites esenciales, Esencia, Pigmento",Shampoo,Aromáticos,AL,"Ofrece una limpieza suave y reconfortante, ideal para cuero cabelludo sensible, seco o irritado.
La combinación de avena y manzanilla hidrata, alivia y aporta brillo natural sin dejar sensación pesada.
Su aroma delicado inspira tranquilidad y bienestar tras cada lavado.
Perfecto para uso diario y para quienes prefieren rutinas suaves y naturales.","Puede contener alérgenos aromáticos. Evita el contacto con los ojos. En cuero cabelludo sensible, realiza prueba de parche; si irrita, suspende.",1000 ml,161,N/A,153,N/A,137,N/A,104060.webp,1
104014,Bergamota,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de bergamota, Base Bergamota, Extracto de gengibre, Aceites esenciales, Esencia, Pigmento.",Shampoo,Astringente,AL,"Favorece la limpieza profunda y el equilibrio del cuero cabelludo, reduciendo el exceso de grasa.
Ayuda a fortalecer el cabello desde la raíz y a mejorar su aspecto general con el uso continuo.
Deja una sensación fresca, ligera y revitalizante tras cada lavado.
Su fragancia cítrica y energizante aporta una experiencia sensorial estimulante y agradable.","Puede contener alérgenos aromáticos. Evita el contacto con los ojos. En cuero cabelludo sensible, realiza prueba de parche; si irrita, suspende.",1000 ml,182,N/A,173,N/A,155,N/A,104014.webp,1
104061,Bergamota con carbón activado y ruda,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de bergamota, Base Bergamota, Ruda, Carbón activado, Aceites esenciales, Esencia, Pigmento.",Shampoo,Aromáticos,AL,"Favorece la limpieza profunda y el equilibrio del cuero cabelludo, reduciendo el exceso de grasa.
Ayuda a fortalecer el cabello desde la raíz y a mejorar su aspecto general con el uso continuo.
Deja una sensación fresca, ligera y revitalizante tras cada lavado.
Su fragancia cítrica y energizante aporta una experiencia sensorial estimulante y agradable.","Puede contener alérgenos aromáticos. Evita el contacto con los ojos. En cuero cabelludo sensible, realiza prueba de parche; si irrita, suspende.",1000 ml,182,N/A,173,N/A,155,N/A,104061.webp,1
104062,Bergamota con manzanilla,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de bergamota, Base Bergamota, Manzanilla, Aceites esenciales, Esencia, Pigmento.",Shampoo,Aromáticos,AL,"Favorece la limpieza profunda y el equilibrio del cuero cabelludo, reduciendo el exceso de grasa.
Ayuda a fortalecer el cabello desde la raíz y a mejorar su aspecto general con el uso continuo.
Deja una sensación fresca, ligera y revitalizante tras cada lavado.
Su fragancia cítrica y energizante aporta una experiencia sensorial estimulante y agradable.","Puede contener alérgenos aromáticos. Evita el contacto con los ojos. En cuero cabelludo sensible, realiza prueba de parche; si irrita, suspende.",1000 ml,182,N/A,173,N/A,155,N/A,104062.webp,1
104063,Bergamota con romero,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de bergamota, Base Bergamota, Romero, Aceites esenciales, Esencia, Pigmento.",Shampoo,Aromáticos,AL,"Favorece la limpieza profunda y el equilibrio del cuero cabelludo, reduciendo el exceso de grasa.
Ayuda a fortalecer el cabello desde la raíz y a mejorar su aspecto general con el uso continuo.
Deja una sensación fresca, ligera y revitalizante tras cada lavado.
Su fragancia cítrica y energizante aporta una experiencia sensorial estimulante y agradable.","Puede contener alérgenos aromáticos. Evita el contacto con los ojos. En cuero cabelludo sensible, realiza prueba de parche; si irrita, suspende.",1000 ml,182,N/A,173,N/A,155,N/A,104063.webp,1
104064,Bergamota con romero y árnica,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de bergamota, Base Bergamota, Romero, Árnica, Aceites esenciales, Esencia, Pigmento.",Shampoo,Aromáticos,AL,"Favorece la limpieza profunda y el equilibrio del cuero cabelludo, reduciendo el exceso de grasa.
Ayuda a fortalecer el cabello desde la raíz y a mejorar su aspecto general con el uso continuo.
Deja una sensación fresca, ligera y revitalizante tras cada lavado.
Su fragancia cítrica y energizante aporta una experiencia sensorial estimulante y agradable.","Puede contener alérgenos aromáticos. Evita el contacto con los ojos. En cuero cabelludo sensible, realiza prueba de parche; si irrita, suspende.",1000 ml,182,N/A,173,N/A,155,N/A,104064.webp,1
104018,Carbón activado,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Carbón activado, Extracto de romero, Aceites esenciales, Esencia, Pigmento",Shampoo,Astringente,NS+AL,"Limpieza profunda con sensación purificante; ayuda a que la piel se sienta menos grasa al terminar.
Con uso constante, da una apariencia más mate y uniforme (sin prometer milagros).
Base de glicerina: enjuague fácil, sin sensación pegajosa.
Espuma ligera, ideal en rutinas diurnas para piel mixta/grasa.
Buen “reset” después de actividades o calor excesivo.","Puede resecar en piel seca o muy reactiva. Evita el contorno de ojos y zonas irritadas. Si sientes tirantez, reduce frecuencia (día por medio).",1000 ml,161,N/A,153,N/A,137,N/A,104018.webp,1
104065,"Carbón activado con árnica, romero y caléndula","Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Carbón activado, Árnica, Romero, Aceites esenciales, Esencia, Pigmento",Shampoo,Aromáticos,NS+AL,"Limpieza profunda con sensación purificante; ayuda a que la piel se sienta menos grasa al terminar.
Con uso constante, da una apariencia más mate y uniforme (sin prometer milagros).
Base de glicerina: enjuague fácil, sin sensación pegajosa.
Espuma ligera, ideal en rutinas diurnas para piel mixta/grasa.
Buen “reset” después de actividades o calor excesivo.","Puede resecar en piel seca o muy reactiva. Evita el contorno de ojos y zonas irritadas. Si sientes tirantez, reduce frecuencia (día por medio).",1000 ml,161,N/A,153,N/A,137,N/A,104065.webp,1
104019,CBD,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de CBD",Shampoo,Shampoo,S,"roma suave y herbal que acompaña una rutina de lavado tranquila y agradable.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
El perfil del CBD se asocia con una sensación de confort en el cuero cabelludo durante el lavado.
Ayuda a que el cabello se sienta limpio y ligero después de la rutina de lavado.
Ideal para quienes buscan una experiencia de lavado suave y equilibrada.","Aunque es un producto suave, personas con sensibilidad a extractos vegetales deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.",1000 ml,300,3000,285,2850,255,2550,104019.webp,1
104020,Chocolate,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Cocoa, Base de chocolate, Aceites esenciales, Esencia, Pigmento",Shampoo,Aromáticos,NS+AL,"Aroma gourmand cálido tipo cacao que vuelve el baño reconfortante.
Base de glicerina: limpieza amable, enjuague fácil, sin sensación pegajosa.
Deja tacto más flexible; buena opción para piel normal a seca.
Espuma cremosa ideal para rutina nocturna o climas fríos.
Perfil sensorial envolvente sin llegar a empalagar (si dosificas bien la fragancia).","Evita en piel muy reactiva y el contorno de ojos, usar máx. 2–3 veces/semana.",1000 ml,161,N/A,153,N/A,137,N/A,104020.webp,1
104021,Cítricos,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Naranja, Toronja, Limón y Mandarina",Shampoo,Astringente,NS+AL,"Aroma brillante y fresco (limón/naranja/toronja) que activa la rutina matutina.
Astringencia ligera: deja sensación menos brillante después del lavado.
Base de glicerina: limpieza suave, enjuague fácil, sin sensación pegajosa.
Espuma ligera pensada para uso diurno en piel normal/mixta.
Perfil refrescante ideal en climas cálidos o después de actividad.",No recomendado para piel muy reactiva. Evita contorno de ojos y haz prueba de parche.,1000 ml,161,N/A,153,N/A,137,N/A,104021.webp,1
104022,Coco,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Base de coco, Aceites esenciales, Esencia, Pigmento",Shampoo,Aromáticos,NS+AL,"Aroma tropical cremoso que convierte la ducha en un momento reconfortante.
Base de glicerina: limpieza amable, enjuague fácil, sin sensación pegajosa.
Sensación emoliente que deja el tacto más flexible tras el secado.
Espuma cremosa, ideal para rutina nocturna o climas secos.
Perfil sensorial cálido que acompaña sin volverse invasivo.",No recomendado para piel muy reactiva. Evita contorno de ojos y haz prueba de parche.,1000 ml,161,N/A,153,N/A,137,N/A,104022.webp,1
104066,Coco con miel,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Base de coco, Miel, Aceites esenciales, Esencia, Pigmento",Shampoo,Aromáticos,NS+AL,"Aroma tropical cremoso que convierte la ducha en un momento reconfortante.
Base de glicerina: limpieza amable, enjuague fácil, sin sensación pegajosa.
Sensación emoliente que deja el tacto más flexible tras el secado.
Espuma cremosa, ideal para rutina nocturna o climas secos.
Perfil sensorial cálido que acompaña sin volverse invasivo.",No recomendado para piel muy reactiva. Evita contorno de ojos y haz prueba de parche.,1000 ml,161,N/A,153,N/A,137,N/A,104066.webp,1
104136,"Elixir Anticaída (Cebolla, Gengibre, Sábila y Romero)","Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Elixir Anticaída (Cebolla, Gengibre, Sábila y Romero)",Shampoo,Shampoo,NS+AL,"Aroma herbal intenso con notas frescas y ligeramente especiadas que aporta una sensación revitalizante durante el lavado del cabello.
Base limpiadora con cocoamida y glicerina vegetal: ayuda a remover grasa y residuos del cuero cabelludo con enjuague fácil y sensación ligera.
La mezcla botánica se asocia con una sensación estimulante en el cuero cabelludo, acompañando la rutina de cuidado capilar.
Espuma ligera que se distribuye fácilmente en el cabello y permite una limpieza práctica durante el lavado.
Ideal para quienes buscan una sensación de frescura y limpieza profunda en el cuero cabelludo.",Contiene extractos vegetales y compuestos aromáticos que pueden provocar irritación en cuero cabelludo sensible. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104136.webp,1
104153,Elixir Antiedad (Nogal y Orégano),"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Elixir Antiedad (Nogal y Orégano)",Shampoo,Shampoo,NS+AL,"Aroma herbal profundo con notas cálidas y ligeramente especiadas que acompaña la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La combinación de extractos vegetales aporta una sensación de limpieza equilibrante en el cuero cabelludo.
Ayuda a que el cabello se sienta ligero y con apariencia más ordenada después del lavado.
Ideal para quienes buscan una experiencia de lavado herbal con sensación de frescura y cuidado capilar.",Contiene extractos botánicos y compuestos aromáticos que pueden provocar irritación en cuero cabelludo sensible o reactivo. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104153.webp,1
104069,Frutos rojos,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Extracto de Frutos rojos, Aceites esenciales, Esencia, Pigmento",Shampoo,Aromáticos,NS+AL,"Aroma frutal jugoso (berries) que hace la ducha alegre y fresca.
Base de glicerina: limpieza amable y enjuague fácil, sin sensación pegajosa.
Espuma ligera/cremosa que deja tacto cómodo al secar.
Perfil dulce y vibrante que acompaña sin empalagar.
Ideal para rutina diurna o climas cálidos.","Puede contener alérgenos aromáticos. Evita el contorno de ojos. Piel muy reactiva: prueba de parche; si irrita, suspende.",1000 ml,161,N/A,153,N/A,137,N/A,104069.webp,1
104070,"gengibre con limón, cúrcuma y canela","Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, gengibre, Limón, Cúrcuma, Canela, Esencia, Pigmento",Shampoo,Shampoo,NS+AL,"Aroma cítrico especiado con notas cálidas que aporta una sensación energizante durante el lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La mezcla de notas cítricas y especiadas genera una sensación revitalizante que acompaña la rutina de cuidado capilar.
Ideal para quienes disfrutan aromas intensos que aportan frescura y carácter durante el lavado.",Contiene especias y compuestos aromáticos que pueden provocar irritación en cuero cabelludo sensible o reactivo. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,161,N/A,153,N/A,137,N/A,104070.webp,1
104071,"gengibre con naranja, cúrcuma y canela","Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, gengibre, Naranja, Cúrcuma, Canela, Esencia, Pigmento",Shampoo,Shampoo,NS+AL,"Aroma cítrico especiado con notas cálidas que hace más estimulante la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La combinación de notas cítricas y especiadas aporta una sensación revitalizante que acompaña la limpieza del cuero cabelludo.
Ideal para quienes disfrutan aromas intensos y frescos durante su rutina de cuidado capilar.",Contiene especias y compuestos aromáticos que pueden provocar irritación en cuero cabelludo sensible o reactivo. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,161,N/A,153,N/A,137,N/A,104071.webp,1
104026,Lavanda,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Lavanda, Base de Lavanda, Aceites esenciales, Esencia, Pigmento",Shampoo,Aromáticos,NS+AL,"Aroma floral-relajante tipo spa, ideal para rutina nocturna.
Base de glicerina: limpieza amable y enjuague fácil, sin sensación pegajosa.
Espuma ligera/cremosa que deja tacto cómodo tras el secado.
Acompaña una sensación de desconexión al final del día (sin claims terapéuticos).
Perfil aromático suave si dosificas bien la fragancia.",,1000 ml,161,N/A,153,N/A,137,N/A,104026.webp,1
104027,Limón,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Base de limón, Aceites esenciales, Esencia, Pigmento",Shampoo,Astringente,NS+AL,"Aroma cítrico brillante que deja sensación fresca y limpia al enjuagar.
Astringencia ligera: ayuda a que la piel se sienta menos brillante después del baño.
Base de glicerina: limpieza amable y enjuague fácil, sin sensación pegajosa.
Espuma ligera, ideal para rutina diurna en piel normal/mixta.
Perfil aromático que activa la rutina sin volverse invasivo (si dosificas bien la fragancia).",,1000 ml,161,N/A,153,N/A,137,N/A,104027.webp,1
104029,Manzanilla,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Manzanilla",Shampoo,Shampoo,S,"Aroma herbal suave y delicado que hace más agradable la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
Las notas de manzanilla aportan una sensación de suavidad que acompaña la limpieza del cuero cabelludo.
Ayuda a que el cabello se sienta ligero y confortable después del lavado.
Ideal para quienes buscan una experiencia de lavado suave y equilibrada.",Personas sensibles a plantas de la familia Asteraceae (como manzanilla) deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104029.webp,1
104154,Manzanilla Miel,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Manzanilla Miel",Shampoo,Shampoo,S,"Aroma suave y ligeramente dulce que hace más agradable la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La combinación de manzanilla y miel aporta una sensación de suavidad que acompaña la limpieza del cuero cabelludo.
Ayuda a que el cabello se sienta ligero y manejable después del lavado.
Ideal para quienes buscan una experiencia de lavado suave con aroma delicado.",Personas sensibles a plantas de la familia Asteraceae (como manzanilla) o con alergia a productos derivados de la miel deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104154.webp,1
104032,Miel,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Miel",Shampoo,Shampoo,S,"Aroma dulce y cálido que hace más agradable la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
El perfil de la miel aporta una sensación de suavidad que deja el cabello más manejable después del lavado.
Ayuda a que el cabello se sienta limpio y ligero tras la rutina de cuidado capilar.
Ideal para quienes disfrutan aromas suaves y una experiencia de lavado reconfortante.",Personas con alergia a productos derivados de la miel deben evitar su uso. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104032.webp,1
104150,Miel Canela,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Miel Canela",Shampoo,Shampoo,NS+AL,"Aroma cálido y dulce con notas especiadas que hace más agradable la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La combinación de miel y canela aporta una sensación reconfortante que acompaña la limpieza del cabello.
Ayuda a que el cabello se sienta limpio y manejable después del lavado.
Ideal para quienes disfrutan aromas cálidos y especiados en su rutina de cuidado capilar.",La canela puede provocar irritación en cuero cabelludo sensible o reactivo. Personas con alergia a productos derivados de la miel deben evitar su uso. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104150.webp,1
104155,Miel con Romero,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Miel con Romero",Shampoo,Shampoo,NS+AL,"Aroma herbal dulce con notas frescas que hace más agradable la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La combinación de miel y romero aporta una sensación equilibrante que acompaña la limpieza del cuero cabelludo.
Ayuda a que el cabello se sienta limpio y manejable después del lavado.
Ideal para quienes disfrutan aromas herbales con un toque cálido durante su rutina de cuidado capilar.",Personas con alergia a productos derivados de la miel o sensibilidad a extractos herbales deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104155.webp,1
104033,Romero,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Romero",Shampoo,Shampoo,NS+AL,"Aroma herbal fresco y profundo que hace más estimulante la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
Las notas de romero aportan una sensación revitalizante que acompaña la limpieza del cuero cabelludo.
Ayuda a que el cabello se sienta ligero y con sensación de frescura después del lavado.
Ideal para quienes disfrutan aromas herbales intensos en su rutina de cuidado capilar.",Personas con sensibilidad a extractos herbales deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104033.webp,1
104157,Romero Canela,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Romero Canela",Shampoo,Shampoo,NS+AL,"Aroma herbal cálido con notas especiadas que hace más estimulante la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La combinación de romero y canela aporta una sensación revitalizante que acompaña la limpieza del cuero cabelludo.
Ayuda a que el cabello se sienta ligero y con sensación de frescura después del lavado.
Ideal para quienes disfrutan aromas herbales intensos con un toque especiado en su rutina de cuidado capilar.",La canela puede provocar irritación en cuero cabelludo sensible o reactivo. Personas con sensibilidad a extractos herbales deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104157.webp,1
104158,Romero Keratina,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Romero Keratina",Shampoo,Shampoo,NS+AL,"Aroma herbal fresco que hace más estimulante la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
Las notas de romero aportan una sensación revitalizante que acompaña la limpieza del cuero cabelludo.
La keratina contribuye a que el cabello se sienta más manejable y con apariencia más ordenada después del lavado.
Ideal para quienes buscan una experiencia de lavado herbal que acompañe una sensación de cabello más flexible.",Personas con sensibilidad a extractos herbales o proteínas cosméticas deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104158.webp,1
104156,Romero y Árnica,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Romero y Árnica",Shampoo,Shampoo,NS+AL,"Aroma herbal fresco con notas verdes que hace más estimulante la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La combinación de romero y árnica aporta una sensación revitalizante que acompaña la limpieza del cuero cabelludo.
Ayuda a que el cabello se sienta ligero y con sensación de frescura después del lavado.
Ideal para quienes disfrutan aromas herbales intensos en su rutina de cuidado capilar.",Personas sensibles a plantas de la familia Asteraceae (como árnica) o a extractos herbales deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104156.webp,1
104151,Té verde y Menta,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Té verde y Menta",Shampoo,Shampoo,NS+AL,"Aroma herbal fresco con notas mentoladas que hace más estimulante la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
La combinación de té verde y menta aporta una sensación refrescante que acompaña la limpieza del cuero cabelludo.
Ayuda a que el cabello se sienta ligero y con sensación de frescura después del lavado.
Ideal para quienes disfrutan aromas herbales revitalizantes en su rutina de cuidado capilar.",Los compuestos mentolados pueden provocar irritación en cuero cabelludo sensible o reactivo. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,1000 ml,160,1600,152,1520,136,1360,104151.webp,1
104041,Vainilla,"Glicerina, Agua desionizada, LESS, Cocoamida, PEG 150, Aceite esencial de Vainilla",Shampoo,Shampoo,S,"Aroma dulce y cálido con notas suaves que hace más agradable la rutina de lavado del cabello.
Base limpiadora que ayuda a retirar grasa y residuos del cuero cabelludo con enjuague fácil.
Las notas de vainilla crean una experiencia de lavado reconfortante que deja un aroma agradable en el cabello.
Ayuda a que el cabello se sienta limpio y ligero después del lavado.
Ideal para quienes disfrutan aromas dulces y envolventes en su rutina de cuidado capilar.",Personas con sensibilidad a fragancias dulces o ingredientes aromáticos deben usar con precaución. Evitar contacto con ojos. Haz prueba de parche antes del primer uso. Suspende su uso si aparece irritación.,FALSO,160,1600,152,1520,136,1360,104041.webp,1
109134,Osito de coco,"Glicerina, LESS, Cocoamida, Aceite de coco, Base de coco, TEA",Decorativo,Decorativo,NS+AL,"Aroma tropical cremoso que convierte la ducha en un momento reconfortante.
Base de glicerina: limpieza amable, enjuague fácil, sin sensación pegajosa.
Sensación emoliente que deja el tacto más flexible tras el secado.
Espuma cremosa, ideal para rutina nocturna o climas secos.
Perfil sensorial cálido que acompaña sin volverse invasivo.",No recomendado para piel muy reactiva. Evita contorno de ojos y haz prueba de parche.,20  gr,30,300,29,290,26,260,109134.webp,1
109131,Rosa con tallo,"Glicerina, LESS, Cocoamida, Aceite de coco, Rosa de castilla, Base de rosas, TEA",Decorativo,Decorativo,NS+AL,"Aroma floral elegante que convierte la ducha en un momento relajante.
Base de glicerina: limpieza suave y enjuague fácil, sin sensación pegajosa.
Deja tacto cómodo y una sensación de piel fresca al secar.
Espuma ligera/cremosa ideal para una rutina nocturna tipo spa.
Perfil aromático sofisticado que acompaña sin invadir.","Fragancia floral; puede contener alérgenos aromáticos. Evita el contorno de ojos. Si tu piel es muy reactiva, haz prueba de parche; si irrita, suspende.",20  gr,70,700,67,670,60,600,109131.webp,1
